Credits_Passed_Exam;Credits_Passed_Special;Credits_Internship_Enrolled;Sem1_Enrolled;Sem2_Enrolled;Sem1_Passed;Sem2_Passed;GPA;target_numeric;target
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.7;2.0;Graduate
0.0;0.0;0.0;30.0;30.0;0.0;0.0;2.588888888888889;0.0;Dropout
60.0;0.0;0.0;30.0;30.0;30.0;30.0;5.6;2.0;Graduate
33.0;0.0;0.0;30.0;30.0;15.0;18.0;4.811111111111111;0.0;Dropout
6.0;0.0;0.0;30.0;30.0;6.0;0.0;1.0090909090909093;0.0;Dropout
42.0;30.0;6.0;12.0;18.0;12.0;12.0;7.4363636363636365;2.0;Graduate
55.5;0.0;0.0;34.5;21.0;34.5;21.0;7.022222222222222;2.0;Graduate
36.0;0.0;0.0;30.0;30.0;24.0;12.0;3.94;2.0;Graduate
49.5;0.0;0.0;22.5;19.5;22.5;9.0;5.39;0.0;Dropout
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.885714285714285;2.0;Graduate
60.0;0.0;0.0;18.0;15.0;18.0;15.0;6.7375;2.0;Graduate
60.0;0.0;0.0;22.5;19.5;22.5;19.5;7.529999999999999;2.0;Graduate
48.0;0.0;0.0;30.0;30.0;24.0;24.0;4.733333333333333;2.0;Graduate
60.0;0.0;0.0;16.5;22.5;16.5;22.5;7.125;2.0;Graduate
51.0;20.0;0.0;25.5;30.0;21.0;30.0;6.6499999999999995;2.0;Graduate
60.0;0.0;0.0;12.0;30.0;12.0;30.0;6.611111111111111;2.0;Graduate
60.0;0.0;0.0;22.5;19.5;22.5;19.5;6.2875;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.029999999999999;1.0;Enrolled
0.0;0.0;0.0;9.0;6.0;0.0;0.0;0.0;1.0;Enrolled
9.0;76.5;0.0;22.5;19.5;4.5;4.5;5.466666666666667;1.0;Enrolled
60.0;0.0;0.0;22.5;19.5;22.5;19.5;7.95;2.0;Graduate
42.0;0.0;0.0;9.0;12.0;9.0;12.0;5.375;1.0;Enrolled
60.0;0.0;4.5;34.5;21.0;34.5;21.0;7.0;1.0;Enrolled
51.0;0.0;0.0;9.0;12.0;9.0;12.0;5.7124999999999995;1.0;Enrolled
60.0;0.0;0.0;18.0;24.0;18.0;24.0;6.555555555555555;2.0;Graduate
58.5;0.0;0.0;30.0;34.5;30.0;28.5;5.681818181818182;1.0;Enrolled
23.5;117.5;0.0;15.0;19.0;4.5;19.0;4.960869565217391;1.0;Enrolled
60.0;0.0;0.0;22.5;24.0;22.5;19.5;8.059999999999999;2.0;Graduate
48.0;0.0;0.0;27.0;30.0;22.5;25.5;4.32;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.666666666666667;2.0;Graduate
0.0;0.0;0.0;25.5;19.5;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;25.0;37.5;25.0;35.0;8.477777777777778;2.0;Graduate
0.0;0.0;0.0;16.5;33.0;0.0;0.0;0.0;2.0;Graduate
37.5;6.0;0.0;15.0;16.5;15.0;4.5;4.99;2.0;Graduate
10.0;0.0;5.0;5.0;10.0;0.0;10.0;3.4;2.0;Graduate
21.0;0.0;0.0;18.0;18.0;9.0;12.0;5.38;1.0;Enrolled
60.0;0.0;0.0;9.0;6.0;9.0;6.0;8.18;2.0;Graduate
48.0;30.0;0.0;30.0;22.5;16.5;22.5;5.972727272727273;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;7.857142857142857;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.5;2.0;Graduate
30.0;0.0;0.0;24.0;18.0;18.0;12.0;4.6875;1.0;Enrolled
60.0;0.0;0.0;28.5;31.5;28.5;31.5;6.709999999999999;2.0;Graduate
60.0;0.0;0.0;18.0;24.0;18.0;24.0;6.688888888888889;0.0;Dropout
5.5;0.0;0.0;30.0;30.0;4.5;0.0;1.86;0.0;Dropout
60.0;0.0;0.0;22.5;19.5;22.5;19.5;7.089999999999999;2.0;Graduate
0.0;0.0;0.0;18.0;24.0;0.0;0.0;0.0;2.0;Graduate
0.0;0.0;0.0;9.0;12.0;0.0;0.0;0.0;2.0;Graduate
50.0;0.0;0.0;25.0;15.0;25.0;15.0;8.08;2.0;Graduate
60.0;0.0;0.0;18.0;12.0;18.0;12.0;7.557142857142857;1.0;Enrolled
45.0;0.0;0.0;28.5;31.5;21.0;24.0;5.59;2.0;Graduate
39.0;0.0;0.0;30.0;30.0;15.0;24.0;5.522222222222222;1.0;Enrolled
60.0;0.0;0.0;22.5;19.5;22.5;19.5;6.6625;2.0;Graduate
43.5;0.0;0.0;22.5;19.5;13.5;12.0;5.075;2.0;Graduate
60.0;0.0;0.0;27.0;33.0;27.0;33.0;7.0;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.6;2.0;Graduate
9.0;0.0;0.0;9.0;12.0;9.0;0.0;1.75;0.0;Dropout
48.0;0.0;0.0;18.0;24.0;18.0;12.0;5.533333333333334;0.0;Dropout
55.5;0.0;0.0;28.5;31.5;24.0;31.5;5.3375;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.088888888888889;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.4;2.0;Graduate
35.0;0.0;0.0;9.0;12.0;9.0;5.0;4.6625;0.0;Dropout
34.5;0.0;0.0;18.0;24.0;12.0;13.5;4.17;2.0;Graduate
0.0;69.0;0.0;15.0;25.5;0.0;0.0;5.55;0.0;Dropout
54.0;0.0;0.0;24.0;15.0;24.0;15.0;6.433333333333334;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;7.592307692307693;2.0;Graduate
46.5;0.0;0.0;18.0;15.0;13.5;15.0;4.733333333333333;1.0;Enrolled
43.0;0.0;0.0;13.0;30.0;13.0;30.0;6.970000000000001;2.0;Graduate
40.5;49.5;0.0;30.0;24.0;25.5;15.0;5.25;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.42;1.0;Enrolled
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;2.0;Graduate
48.0;0.0;8.0;22.5;32.0;22.5;17.5;7.76875;2.0;Graduate
0.0;0.0;0.0;16.5;21.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;18.0;24.0;18.0;24.0;6.055555555555555;2.0;Graduate
22.5;0.0;0.0;4.5;24.0;4.5;18.0;4.5200000000000005;1.0;Enrolled
45.0;0.0;0.0;30.0;30.0;21.0;24.0;5.055555555555555;2.0;Graduate
9.0;0.0;0.0;9.0;12.0;9.0;0.0;2.025;0.0;Dropout
55.5;0.0;0.0;30.0;30.0;30.0;25.5;5.05;2.0;Graduate
60.0;0.0;0.0;22.5;19.5;22.5;19.5;6.3374999999999995;1.0;Enrolled
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;2.0;Graduate
48.0;0.0;0.0;19.5;31.5;13.5;25.5;4.463636363636363;1.0;Enrolled
0.0;0.0;0.0;24.0;18.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.76;2.0;Graduate
0.0;0.0;0.0;27.0;16.5;0.0;0.0;0.07142857142857142;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.066666666666666;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;7.514285714285714;2.0;Graduate
51.0;0.0;9.0;42.75;18.0;33.0;9.0;6.614285714285714;2.0;Graduate
0.0;0.0;0.0;28.5;31.5;0.0;0.0;0.0;2.0;Graduate
61.5;12.0;0.0;18.0;25.5;18.0;25.5;8.836363636363636;2.0;Graduate
0.0;0.0;0.0;9.0;13.5;0.0;0.0;1.6;0.0;Dropout
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.159999999999999;2.0;Graduate
6.0;0.0;0.0;22.5;19.5;6.0;0.0;3.5;0.0;Dropout
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.218181818181817;2.0;Graduate
46.5;18.0;0.0;24.0;22.5;24.0;22.5;5.5;2.0;Graduate
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.8300000000000001;0.0;Dropout
0.0;0.0;0.0;28.5;31.5;0.0;0.0;0.0;2.0;Graduate
28.5;204.0;0.0;18.0;27.0;18.0;10.5;4.83;2.0;Graduate
0.0;0.0;0.0;16.5;13.5;0.0;0.0;2.3600000000000003;0.0;Dropout
60.0;0.0;0.0;16.5;22.5;16.5;22.5;5.575;2.0;Graduate
61.5;0.0;0.0;18.0;19.5;18.0;19.5;6.566666666666666;2.0;Graduate
50.5;0.0;0.0;4.5;7.0;4.5;7.0;5.55;1.0;Enrolled
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.92;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.49;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.766666666666667;2.0;Graduate
60.0;0.0;0.0;18.0;24.0;18.0;24.0;9.244444444444444;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.288888888888889;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.5200000000000005;2.0;Graduate
16.93;58.5;0.0;28.5;27.0;16.5;0.0;4.242857142857143;0.0;Dropout
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.766666666666667;1.0;Enrolled
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.26;2.0;Graduate
33.0;0.0;0.0;28.5;31.5;15.0;18.0;4.9799999999999995;0.0;Dropout
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.13;2.0;Graduate
0.0;0.0;0.0;9.0;6.0;0.0;0.0;0.0;2.0;Graduate
48.0;0.0;0.0;30.0;18.0;30.0;18.0;6.2;2.0;Graduate
45.0;0.0;0.0;30.0;30.0;21.0;24.0;5.566666666666666;1.0;Enrolled
60.0;0.0;0.0;16.5;22.5;16.5;22.5;5.7625;2.0;Graduate
0.0;0.0;0.0;9.0;12.0;0.0;0.0;1.8;0.0;Dropout
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.655555555555555;2.0;Graduate
60.0;0.0;12.0;30.0;30.0;18.0;30.0;8.411111111111111;2.0;Graduate
60.0;0.0;0.0;18.0;15.0;18.0;15.0;7.3125;2.0;Graduate
0.0;0.0;0.0;30.0;30.0;0.0;0.0;7.6;2.0;Graduate
0.0;0.0;0.0;9.0;6.0;0.0;0.0;5.8;2.0;Graduate
43.0;0.0;0.0;9.0;12.0;9.0;7.0;5.6;1.0;Enrolled
60.0;0.0;0.0;18.0;24.0;18.0;24.0;6.711111111111111;2.0;Graduate
0.0;0.0;0.0;30.0;30.0;0.0;0.0;4.09;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.916666666666667;2.0;Graduate
24.0;0.0;0.0;12.0;12.0;12.0;12.0;8.325;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;5.644444444444444;2.0;Graduate
0.0;0.0;0.0;18.0;18.0;0.0;0.0;0.0;2.0;Graduate
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;2.0;Graduate
45.0;0.0;0.0;30.0;30.0;21.0;24.0;5.6;1.0;Enrolled
18.0;0.0;0.0;30.0;30.0;18.0;0.0;1.9100000000000001;0.0;Dropout
36.0;0.0;0.0;30.0;30.0;6.0;30.0;5.2;2.0;Graduate
34.5;0.0;0.0;30.0;30.0;24.0;10.5;4.7299999999999995;1.0;Enrolled
0.0;0.0;0.0;39.0;22.5;0.0;0.0;6.483333333333333;2.0;Graduate
32.5;0.0;0.0;24.0;13.5;24.0;7.5;4.2;1.0;Enrolled
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;2.0;Graduate
36.0;0.0;0.0;12.0;24.0;12.0;24.0;6.55;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.76;2.0;Graduate
61.5;0.0;0.0;45.0;16.5;45.0;16.5;7.659999999999999;2.0;Graduate
39.0;0.0;0.0;9.0;6.0;9.0;0.0;5.84;1.0;Enrolled
0.0;0.0;0.0;28.5;24.0;0.0;0.0;2.8899999999999997;2.0;Graduate
60.0;0.0;0.0;34.5;30.0;30.0;30.0;7.139999999999999;2.0;Graduate
4.5;0.0;0.0;22.5;19.5;4.5;0.0;2.33;0.0;Dropout
30.0;0.0;0.0;16.5;13.5;16.5;13.5;6.959999999999999;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;6.685714285714285;2.0;Graduate
48.0;0.0;0.0;30.0;30.0;24.0;24.0;5.0;1.0;Enrolled
48.0;0.0;0.0;30.0;30.0;30.0;18.0;5.7555555555555555;1.0;Enrolled
60.0;0.0;0.0;30.0;30.0;30.0;30.0;5.92;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;7.492307692307692;2.0;Graduate
0.0;0.0;0.0;30.0;33.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;8.114285714285714;2.0;Graduate
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.29;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.483333333333333;2.0;Graduate
45.0;38.0;0.0;15.0;13.0;9.0;6.0;5.614285714285714;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;7.0200000000000005;1.0;Enrolled
0.0;0.0;0.0;9.0;12.0;0.0;0.0;0.05;2.0;Graduate
58.5;0.0;0.0;31.5;31.5;31.5;27.0;7.5;2.0;Graduate
32.0;0.0;0.0;9.0;12.0;9.0;5.0;4.7625;2.0;Graduate
39.0;45.0;0.0;9.0;6.0;9.0;0.0;4.7749999999999995;0.0;Dropout
30.0;0.0;0.0;30.0;30.0;12.0;18.0;4.022222222222222;2.0;Graduate
27.0;0.0;0.0;21.0;31.5;4.5;13.5;3.4;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;7.414285714285714;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.0200000000000005;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;7.128571428571428;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.840000000000001;2.0;Graduate
0.0;0.0;0.0;28.5;12.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;24.0;18.0;24.0;18.0;6.766666666666667;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.9;2.0;Graduate
0.0;0.0;0.0;24.0;18.0;0.0;0.0;0.0;2.0;Graduate
24.0;0.0;0.0;30.0;30.0;6.0;18.0;4.05;1.0;Enrolled
60.0;0.0;0.0;31.5;33.0;27.0;33.0;6.630769230769231;2.0;Graduate
60.0;0.0;0.0;31.5;31.5;31.5;28.5;6.60625;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.985714285714286;1.0;Enrolled
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.8999999999999995;2.0;Graduate
50.5;20.0;0.0;4.5;7.0;4.5;7.0;6.13;1.0;Enrolled
60.0;0.0;16.5;36.0;28.5;31.5;12.0;6.314285714285715;2.0;Graduate
39.0;0.0;0.0;6.0;21.0;6.0;21.0;5.975;1.0;Enrolled
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.38;2.0;Graduate
42.0;0.0;0.0;30.0;30.0;24.0;18.0;4.33;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.821428571428571;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;5.34;2.0;Graduate
0.0;0.0;0.0;24.0;24.0;0.0;0.0;0.0;2.0;Graduate
57.0;0.0;0.0;37.5;28.5;37.5;19.5;5.24;1.0;Enrolled
54.0;0.0;0.0;18.0;24.0;18.0;18.0;5.666666666666667;2.0;Graduate
60.0;0.0;0.0;12.0;30.0;12.0;30.0;8.244444444444445;1.0;Enrolled
60.0;0.0;0.0;28.5;31.5;28.5;31.5;6.585714285714286;2.0;Graduate
60.0;0.0;0.0;12.0;36.0;12.0;30.0;5.788888888888889;2.0;Graduate
60.0;0.0;0.0;24.0;36.0;24.0;36.0;8.984615384615385;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.62;2.0;Graduate
60.0;0.0;0.0;22.5;19.5;22.5;19.5;6.57;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.799999999999999;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.58;2.0;Graduate
60.0;0.0;0.0;18.0;30.0;18.0;24.0;7.055555555555555;1.0;Enrolled
52.5;0.0;0.0;28.5;31.5;21.0;31.5;6.5;1.0;Enrolled
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.42;2.0;Graduate
18.0;0.0;0.0;30.0;30.0;18.0;0.0;1.94;0.0;Dropout
64.5;0.0;0.0;30.0;34.5;30.0;34.5;8.1;2.0;Graduate
0.0;0.0;0.0;30.0;30.0;0.0;0.0;2.3;2.0;Graduate
0.0;0.0;0.0;28.5;31.5;6.0;0.0;4.45;2.0;Graduate
60.0;0.0;0.0;18.0;24.0;18.0;24.0;8.766666666666667;2.0;Graduate
48.75;0.0;0.0;35.25;13.5;35.25;13.5;5.3;2.0;Graduate
46.5;0.0;0.0;31.5;34.5;21.0;25.5;4.753846153846154;2.0;Graduate
54.0;0.0;0.0;18.0;24.0;18.0;18.0;5.677777777777778;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;8.3;2.0;Graduate
60.0;0.0;0.0;25.0;15.0;25.0;15.0;9.209090909090909;2.0;Graduate
60.0;0.0;0.0;18.0;24.0;18.0;24.0;7.066666666666666;2.0;Graduate
60.0;0.0;0.0;18.0;18.0;18.0;12.0;7.028571428571429;2.0;Graduate
60.0;0.0;0.0;18.0;12.0;18.0;12.0;6.814285714285715;2.0;Graduate
60.0;0.0;0.0;18.0;12.0;18.0;12.0;6.3;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.142857142857142;2.0;Graduate
35.0;0.0;0.0;9.0;12.0;9.0;5.0;4.0;2.0;Graduate
22.5;0.0;0.0;4.5;7.0;4.5;0.0;4.166666666666667;1.0;Enrolled
39.0;0.0;0.0;9.0;12.0;9.0;12.0;4.9375;1.0;Enrolled
43.5;0.0;0.0;31.5;24.0;25.5;18.0;5.266666666666667;2.0;Graduate
30.0;0.0;0.0;30.0;30.0;30.0;0.0;6.5200000000000005;2.0;Graduate
0.0;0.0;0.0;16.5;10.5;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;21.0;24.0;21.0;24.0;7.6466666666666665;2.0;Graduate
60.0;0.0;0.0;18.0;30.0;12.0;30.0;6.933333333333334;2.0;Graduate
0.0;0.0;0.0;29.0;31.0;0.0;0.0;0.0;2.0;Graduate
42.0;0.0;0.0;21.0;25.5;21.0;21.0;6.466666666666667;2.0;Graduate
25.0;0.0;0.0;5.0;10.0;5.0;10.0;9.1;1.0;Enrolled
42.0;0.0;0.0;30.0;30.0;30.0;12.0;5.655555555555555;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;8.459999999999999;2.0;Graduate
31.5;36.0;0.0;30.0;15.0;16.5;15.0;5.75;2.0;Graduate
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;2.0;Graduate
36.0;0.0;0.0;37.5;30.0;16.5;19.5;4.641666666666667;2.0;Graduate
0.0;0.0;0.0;28.5;24.0;0.0;0.0;3.388888888888889;2.0;Graduate
45.0;0.0;0.0;30.0;10.0;30.0;5.0;6.2;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;5.88;2.0;Graduate
0.0;0.0;0.0;9.0;19.5;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;7.128571428571428;2.0;Graduate
60.0;0.0;0.0;32.0;28.0;32.0;28.0;8.37;2.0;Graduate
45.0;0.0;0.0;18.0;27.0;18.0;27.0;5.857142857142857;2.0;Graduate
48.0;0.0;0.0;30.0;36.0;30.0;18.0;8.0625;2.0;Graduate
34.5;0.0;0.0;24.0;27.0;19.5;15.0;4.654545454545455;2.0;Graduate
58.5;103.5;0.0;36.0;28.5;30.0;28.5;5.8;2.0;Graduate
28.5;9.0;0.0;10.5;30.0;10.5;18.0;5.966666666666666;2.0;Graduate
30.0;0.0;0.0;18.0;24.0;12.0;9.0;4.16;1.0;Enrolled
60.0;0.0;0.0;18.0;24.0;18.0;24.0;6.2;2.0;Graduate
4.5;0.0;0.0;30.0;30.0;4.5;0.0;1.16;0.0;Dropout
0.0;0.0;0.0;28.5;18.0;0.0;0.0;2.65;2.0;Graduate
60.0;0.0;0.0;18.0;24.0;18.0;24.0;5.988888888888889;0.0;Dropout
46.5;13.5;0.0;25.5;21.0;25.5;21.0;7.858333333333333;2.0;Graduate
60.0;0.0;0.0;35.0;45.0;30.0;30.0;8.378571428571428;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;6.5;2.0;Graduate
39.0;0.0;0.0;9.0;12.0;9.0;12.0;5.5125;2.0;Graduate
48.0;0.0;0.0;30.0;34.5;18.0;30.0;4.891666666666667;1.0;Enrolled
58.5;0.0;0.0;24.0;34.5;24.0;34.5;5.85;2.0;Graduate
51.0;0.0;0.0;24.0;18.0;24.0;18.0;5.377777777777777;2.0;Graduate
45.0;0.0;0.0;24.0;18.0;18.0;18.0;4.955555555555556;1.0;Enrolled
0.0;0.0;0.0;9.0;12.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.611111111111111;2.0;Graduate
0.0;0.0;0.0;30.0;30.0;0.0;0.0;1.7600000000000002;1.0;Enrolled
0.0;0.0;0.0;26.0;30.0;0.0;0.0;0.58;2.0;Graduate
43.5;0.0;0.0;21.0;22.5;21.0;22.5;6.257142857142857;2.0;Graduate
28.5;0.0;0.0;6.0;4.5;6.0;4.5;5.625;1.0;Enrolled
9.0;0.0;0.0;9.0;13.5;0.0;0.0;3.775;1.0;Enrolled
70.0;50.0;0.0;10.5;17.5;10.5;17.5;7.50625;2.0;Graduate
30.0;0.0;0.0;24.0;18.0;0.0;12.0;3.611111111111111;1.0;Enrolled
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.9799999999999995;2.0;Graduate
37.5;0.0;0.0;12.0;16.5;12.0;16.5;5.383333333333333;2.0;Graduate
0.0;0.0;0.0;16.5;30.0;0.0;0.0;0.0;2.0;Graduate
0.0;0.0;0.0;24.0;18.0;0.0;0.0;0.0;2.0;Graduate
39.0;0.0;0.0;18.0;24.0;18.0;12.0;4.766666666666667;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;8.171428571428573;2.0;Graduate
21.0;0.0;0.0;24.0;18.0;6.0;6.0;3.0999999999999996;2.0;Graduate
63.0;0.0;0.0;28.5;34.5;28.5;34.5;6.0;2.0;Graduate
60.0;0.0;0.0;18.0;24.0;18.0;24.0;8.788888888888888;2.0;Graduate
60.0;0.0;0.0;18.0;24.0;18.0;24.0;6.233333333333333;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.858333333333333;2.0;Graduate
34.5;0.0;0.0;18.0;25.5;18.0;16.5;4.614285714285714;2.0;Graduate
60.0;0.0;0.0;16.5;22.5;16.5;22.5;6.6875;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.4399999999999995;0.0;Dropout
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;2.0;Graduate
39.0;0.0;0.0;9.0;12.0;9.0;12.0;5.075;1.0;Enrolled
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.142105263157895;2.0;Graduate
24.0;0.0;0.0;30.0;30.0;24.0;0.0;3.2142857142857144;0.0;Dropout
60.0;0.0;0.0;18.0;15.0;18.0;15.0;8.05;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.055555555555555;2.0;Graduate
69.0;0.0;15.0;30.0;30.0;30.0;24.0;6.15;2.0;Graduate
43.5;0.0;0.0;22.5;19.5;13.5;12.0;5.8375;2.0;Graduate
63.0;0.0;0.0;33.0;21.0;33.0;21.0;6.34;2.0;Graduate
45.0;0.0;0.0;30.0;30.0;21.0;24.0;5.15;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.772222222222222;2.0;Graduate
6.0;0.0;0.0;18.0;15.0;6.0;0.0;2.15;0.0;Dropout
18.0;0.0;0.0;30.0;30.0;12.0;6.0;2.08;2.0;Graduate
9.0;0.0;0.0;9.0;12.0;9.0;0.0;3.3499999999999996;0.0;Dropout
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.057142857142857;2.0;Graduate
0.0;0.0;0.0;6.0;25.5;0.0;0.0;0.0;1.0;Enrolled
33.0;0.0;0.0;13.0;16.0;13.0;16.0;7.442857142857143;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.82;2.0;Graduate
0.0;0.0;0.0;9.0;12.0;0.0;0.0;0.08333333333333333;2.0;Graduate
0.0;0.0;0.0;5.0;20.0;0.0;0.0;2.357142857142857;2.0;Graduate
39.0;0.0;0.0;9.0;12.0;9.0;12.0;5.7;1.0;Enrolled
0.0;0.0;0.0;27.0;31.5;0.0;0.0;4.377777777777777;2.0;Graduate
0.0;0.0;0.0;18.0;24.0;0.0;0.0;1.342857142857143;2.0;Graduate
60.0;0.0;0.0;39.0;34.5;30.0;30.0;8.8;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;6.814285714285715;0.0;Dropout
30.0;0.0;0.0;25.5;22.5;19.5;10.5;6.2;2.0;Graduate
60.0;0.0;0.0;9.0;12.0;9.0;12.0;6.625;1.0;Enrolled
0.0;0.0;0.0;27.0;27.0;0.0;0.0;0.0;2.0;Graduate
42.0;0.0;0.0;30.0;33.0;9.0;33.0;4.6;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.844444444444443;2.0;Graduate
23.0;0.0;0.0;9.0;12.0;9.0;5.0;3.475;1.0;Enrolled
28.5;0.0;0.0;24.0;22.5;19.5;9.0;6.44;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.242105263157894;2.0;Graduate
65.5;152.0;0.0;43.5;18.0;43.5;18.0;6.3;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;5.75;1.0;Enrolled
60.0;0.0;0.0;22.5;19.5;22.5;19.5;6.5625;2.0;Graduate
39.0;27.0;0.0;12.0;24.0;12.0;18.0;5.209090909090909;0.0;Dropout
30.0;0.0;0.0;15.0;15.0;15.0;15.0;8.714285714285714;0.0;Dropout
60.0;0.0;0.0;18.0;24.0;18.0;24.0;5.811111111111111;2.0;Graduate
60.0;0.0;0.0;9.0;12.0;9.0;12.0;6.6875;2.0;Graduate
0.0;0.0;0.0;19.5;19.5;0.0;0.0;0.0;2.0;Graduate
0.0;0.0;0.0;16.5;22.5;0.0;0.0;0.0;2.0;Graduate
46.5;0.0;0.0;40.5;28.5;27.0;19.5;5.072727272727272;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.45;2.0;Graduate
30.0;0.0;0.0;30.0;30.0;30.0;0.0;6.32;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.779999999999999;2.0;Graduate
60.0;0.0;0.0;18.0;24.0;18.0;24.0;7.044444444444444;2.0;Graduate
